date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
23:38:07	1595/1595	---MC-	200	added ('OK')	text/html	date:Fri,%2024%20Feb%202023%2002:38:06%20GMT	https://www.loto-premio.com/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/favicon.png	C:/Meus%20Sites/loto/www.loto-premio.com/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/favicon.html	(from https://www.loto-premio.com/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/favicon.png)
23:38:07	1595/1595	---MC-	200	added ('OK')	text/html	date:Fri,%2024%20Feb%202023%2002:38:07%20GMT	https://www.loto-premio.com/OPR/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/favicon.png	C:/Meus%20Sites/loto/www.loto-premio.com/OPR/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/favicon.html	(from https://www.loto-premio.com/OPR/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/favicon.png)
23:38:07	1595/1595	---MC-	200	added ('OK')	text/html	date:Fri,%2024%20Feb%202023%2002:38:07%20GMT	https://www.loto-premio.com/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/favicon.png	C:/Meus%20Sites/loto/www.loto-premio.com/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/favicon.html	(from https://www.loto-premio.com/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/favicon.png)
23:38:08	1595/1595	---MC-	200	added ('OK')	text/html	date:Fri,%2024%20Feb%202023%2002:38:07%20GMT	https://www.loto-premio.com/OPR/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/favicon.png	C:/Meus%20Sites/loto/www.loto-premio.com/OPR/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/favicon.html	(from https://www.loto-premio.com/OPR/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/favicon.png)
23:38:08	1595/1595	---MC-	200	added ('OK')	text/html	date:Fri,%2024%20Feb%202023%2002:38:07%20GMT	https://www.loto-premio.com/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/favicon.png	C:/Meus%20Sites/loto/www.loto-premio.com/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/favicon.html	(from https://www.loto-premio.com/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/favicon.png)
23:38:09	1595/1595	---MC-	200	added ('OK')	text/html	date:Fri,%2024%20Feb%202023%2002:38:08%20GMT	https://www.loto-premio.com/OPR/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/favicon.png	C:/Meus%20Sites/loto/www.loto-premio.com/OPR/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/favicon.html	(from https://www.loto-premio.com/OPR/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/favicon.png)
23:38:09	1595/1595	---MC-	200	added ('OK')	text/html	date:Fri,%2024%20Feb%202023%2002:38:08%20GMT	https://www.loto-premio.com/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/favicon.png	C:/Meus%20Sites/loto/www.loto-premio.com/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/im/favicon.4b.delaye	(from https://www.loto-premio.com/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/favicon.png)
23:38:09	1595/1595	---MC-	200	added ('OK')	text/html	date:Fri,%2024%20Feb%202023%2002:38:08%20GMT	https://www.loto-premio.com/OPR/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/favicon.png	C:/Meus%20Sites/loto/www.loto-premio.com/OPR/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/asset/favicon.4c.delaye	(from https://www.loto-premio.com/OPR/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/favicon.png)
23:38:09	1595/1595	---MC-	200	added ('OK')	text/html	date:Fri,%2024%20Feb%202023%2002:38:09%20GMT	https://www.loto-premio.com/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/favicon.png	C:/Meus%20Sites/loto/www.loto-premio.com/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/im/favicon.4d.delaye	(from https://www.loto-premio.com/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/favicon.png)
23:38:10	1595/1595	---MC-	200	added ('OK')	text/html	date:Fri,%2024%20Feb%202023%2002:38:09%20GMT	https://www.loto-premio.com/OPR/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/favicon.png	C:/Meus%20Sites/loto/www.loto-premio.com/OPR/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/asset/favicon.4e.delaye	(from https://www.loto-premio.com/OPR/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/favicon.png)
23:38:10	1595/1595	---MC-	200	added ('OK')	text/html	date:Fri,%2024%20Feb%202023%2002:38:09%20GMT	https://www.loto-premio.com/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/favicon.png	C:/Meus%20Sites/loto/www.loto-premio.com/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/im/favicon.4f.delaye	(from https://www.loto-premio.com/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/favicon.png)
23:38:10	1595/1595	---MC-	200	added ('OK')	text/html	date:Fri,%2024%20Feb%202023%2002:38:09%20GMT	https://www.loto-premio.com/OPR/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/favicon.png	C:/Meus%20Sites/loto/www.loto-premio.com/OPR/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/asset/favicon.50.delaye	(from https://www.loto-premio.com/OPR/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/favicon.png)
23:38:11	1595/1595	---MC-	200	added ('OK')	text/html	date:Fri,%2024%20Feb%202023%2002:38:10%20GMT	https://www.loto-premio.com/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/favicon.png	C:/Meus%20Sites/loto/www.loto-premio.com/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/im/favicon.51.delaye	(from https://www.loto-premio.com/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/favicon.png)
23:38:11	1595/1595	---MC-	200	added ('OK')	text/html	date:Fri,%2024%20Feb%202023%2002:38:10%20GMT	https://www.loto-premio.com/OPR/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/favicon.png	C:/Meus%20Sites/loto/www.loto-premio.com/OPR/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/asset/favicon.52.delaye	(from https://www.loto-premio.com/OPR/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/favicon.png)
23:38:11	1595/1595	---MC-	200	added ('OK')	text/html	date:Fri,%2024%20Feb%202023%2002:38:10%20GMT	https://www.loto-premio.com/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/favicon.png	C:/Meus%20Sites/loto/www.loto-premio.com/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/im/favicon.53.delaye	(from https://www.loto-premio.com/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/favicon.png)
23:38:11	1595/1595	---MC-	200	added ('OK')	text/html	date:Fri,%2024%20Feb%202023%2002:38:11%20GMT	https://www.loto-premio.com/OPR/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/favicon.png	C:/Meus%20Sites/loto/www.loto-premio.com/OPR/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/asset/favicon.54.delaye	(from https://www.loto-premio.com/OPR/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/favicon.png)
23:38:12	1595/1595	---MC-	200	added ('OK')	text/html	date:Fri,%2024%20Feb%202023%2002:38:11%20GMT	https://www.loto-premio.com/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/favicon.png	C:/Meus%20Sites/loto/www.loto-premio.com/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/im/favicon.55.delaye	(from https://www.loto-premio.com/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/favicon.png)
23:38:12	1595/1595	---MC-	200	added ('OK')	text/html	date:Fri,%2024%20Feb%202023%2002:38:11%20GMT	https://www.loto-premio.com/OPR/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/favicon.png	C:/Meus%20Sites/loto/www.loto-premio.com/OPR/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/asset/favicon.56.delaye	(from https://www.loto-premio.com/OPR/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/favicon.png)
23:38:13	1595/1595	---MC-	200	added ('OK')	text/html	date:Fri,%2024%20Feb%202023%2002:38:12%20GMT	https://www.loto-premio.com/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/favicon.png	C:/Meus%20Sites/loto/www.loto-premio.com/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/im/favicon.57.delaye	(from https://www.loto-premio.com/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/favicon.png)
23:38:13	1595/1595	---MC-	200	added ('OK')	text/html	date:Fri,%2024%20Feb%202023%2002:38:12%20GMT	https://www.loto-premio.com/OPR/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/favicon.png	C:/Meus%20Sites/loto/www.loto-premio.com/OPR/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/asset/favicon.58.delaye	(from https://www.loto-premio.com/OPR/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/favicon.png)
23:38:13	1595/1595	---MC-	200	added ('OK')	text/html	date:Fri,%2024%20Feb%202023%2002:38:12%20GMT	https://www.loto-premio.com/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/favicon.png	C:/Meus%20Sites/loto/www.loto-premio.com/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/im/favicon.59.delaye	(from https://www.loto-premio.com/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/favicon.png)
23:38:14	1595/1595	---MC-	200	added ('OK')	text/html	date:Fri,%2024%20Feb%202023%2002:38:13%20GMT	https://www.loto-premio.com/OPR/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/favicon.png	C:/Meus%20Sites/loto/www.loto-premio.com/OPR/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/asset/favicon.5a.delaye	(from https://www.loto-premio.com/OPR/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/favicon.png)
23:38:14	1595/1595	---MC-	200	added ('OK')	text/html	date:Fri,%2024%20Feb%202023%2002:38:13%20GMT	https://www.loto-premio.com/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/favicon.png	C:/Meus%20Sites/loto/www.loto-premio.com/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/im/favicon.5b.delaye	(from https://www.loto-premio.com/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/favicon.png)
23:38:14	1595/1595	---MC-	200	added ('OK')	text/html	date:Fri,%2024%20Feb%202023%2002:38:13%20GMT	https://www.loto-premio.com/OPR/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/favicon.png	C:/Meus%20Sites/loto/www.loto-premio.com/OPR/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/asset/favicon.5c.delaye	(from https://www.loto-premio.com/OPR/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/favicon.png)
23:38:15	1595/1595	---MC-	200	added ('OK')	text/html	date:Fri,%2024%20Feb%202023%2002:38:14%20GMT	https://www.loto-premio.com/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/favicon.png	C:/Meus%20Sites/loto/www.loto-premio.com/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/im/favicon.5d.delaye	(from https://www.loto-premio.com/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/favicon.png)
23:38:15	1595/1595	---MC-	200	added ('OK')	text/html	date:Fri,%2024%20Feb%202023%2002:38:14%20GMT	https://www.loto-premio.com/OPR/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/favicon.png	C:/Meus%20Sites/loto/www.loto-premio.com/OPR/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/asset/favicon.5e.delaye	(from https://www.loto-premio.com/OPR/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/favicon.png)
23:38:15	1595/1595	---MC-	200	added ('OK')	text/html	date:Fri,%2024%20Feb%202023%2002:38:14%20GMT	https://www.loto-premio.com/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/favicon.png	C:/Meus%20Sites/loto/www.loto-premio.com/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/im/favicon.5f.delaye	(from https://www.loto-premio.com/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/favicon.png)
23:38:16	1595/1595	---MC-	200	added ('OK')	text/html	date:Fri,%2024%20Feb%202023%2002:38:15%20GMT	https://www.loto-premio.com/OPR/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/favicon.png	C:/Meus%20Sites/loto/www.loto-premio.com/OPR/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/asset/favicon.60.delaye	(from https://www.loto-premio.com/OPR/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/favicon.png)
23:38:16	1595/1595	---MC-	200	added ('OK')	text/html	date:Fri,%2024%20Feb%202023%2002:38:15%20GMT	https://www.loto-premio.com/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/favicon.png	C:/Meus%20Sites/loto/www.loto-premio.com/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/im/favicon.61.delaye	(from https://www.loto-premio.com/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/favicon.png)
23:38:16	1595/1595	---MC-	200	added ('OK')	text/html	date:Fri,%2024%20Feb%202023%2002:38:16%20GMT	https://www.loto-premio.com/OPR/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/favicon.png	C:/Meus%20Sites/loto/www.loto-premio.com/OPR/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/asset/favicon.62.delaye	(from https://www.loto-premio.com/OPR/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/assets/img/brand/favicon.png)
